vg_image_id,topname_predicted,explanation
2387860,airplane,"An airplane is visible in the picture, flying in the sky."
2404293,airplane,The picture shows an airplane in the sky.
2406834,airplane,The picture shows an airplane in the sky.
2406678,airplane,There is an airplane visible in the image.
2408262,airplane,The picture shows an airplane flying in the sky.
2403610,airplane,An airplane is visible in the sky.
2397857,airplane,The image shows an airplane flying in the sky.
2411192,airplane,The picture shows an airplane in the sky.
2407284,airplane,The picture shows an airplane in the sky.
2373309,airplane,An airplane is visible in the sky.
2387940,airplane,"An airplane is visible in the image, flying in the sky."
2390869,airplane,The picture shows an airplane flying in the sky.
2387975,airplane,An airplane is visible in the sky.
2403537,airplane,The picture shows an airplane in the sky.
2412312,airplane,The picture shows an airplane in the sky.
2414078,airplane,The picture shows an airplane in the sky.
2383533,airplane,An airplane is visible in the sky.
2415071,airplane,A white airplane is visible in the sky.
2414114,airplane,The picture shows an airplane in the sky.
2414846,airplane,The picture shows an airplane in the sky.
2409884,airplane,The image shows an airplane in the sky.
2408673,airplane,The picture shows an airplane in the sky.
2388826,airplane,The picture shows an airplane flying in the sky.
2402458,airplane,An airplane is visible in the sky.
2371496,airplane,The image shows an airplane in the sky.
2414583,airplane,An airplane is visible in the image.
2413013,airplane,The picture shows an airplane in the sky.
2386180,airplane,The picture shows an airplane flying in the sky.
2380550,airplane,An airplane is visible in the sky.
2397119,airplane,An airplane is visible in the sky.
2409538,airplane,The picture shows an airplane in the sky.
2405232,airplane,The picture shows an airplane in the sky.
2403321,airplane,The picture shows an airplane in the sky.
2390806,airplane,"An airplane is visible in the image, appearing to be in flight or on a runway."
2373660,airplane,The picture shows an airplane flying in the sky.
2375190,airplane,An airplane is visible in the sky.
2380230,airplane,The picture shows an airplane flying in the sky.
2407785,airplane,There is an airplane visible in the picture.
2414632,airplane,The image shows an airplane flying in the sky.
2393339,airplane,The image shows an airplane in the sky.
2403056,airplane,The picture shows an airplane in the sky.
2408969,airplane,There is an airplane visible in the image.
2380448,airplane,The picture shows an airplane in the sky.
2366312,airplane,The picture shows an airplane flying in the sky.
2409457,airplane,An airplane is visible in the sky.
2390192,airplane,An airplane is visible in the sky.
2397494,airplane,The picture shows an airplane in the sky.
2405100,airplane,The picture shows an airplane in the sky.
2406221,airplane,The picture shows an airplane in the sky.
2378619,airplane,An airplane is visible in the sky.
2391297,airplane,An airplane is visible in the sky.
2407328,airplane,The picture shows an airplane flying in the sky.
2401760,airplane,The picture shows an airplane in the sky.
2413928,airplane,The picture shows an airplane in the sky.
2412116,airplane,The picture shows an airplane in the sky.
2414652,airplane,There is an airplane visible in the image.
2364183,airplane,An airplane is visible in the sky.
2393842,airplane,The picture shows an airplane in the sky.
2404783,airplane,The picture shows an airplane flying in the sky.
2398361,airplane,A large airplane is visible in the sky.
2393326,airplane,An airplane is visible in the sky.
2396122,airplane,"An airplane is visible in the image, flying in the sky."
2410787,airplane,The picture shows an airplane in the sky.
2401541,airplane,The picture shows an airplane in the sky.
2402423,airplane,There is an airplane visible in the picture.
2409790,airplane,An airplane is visible in the picture.
2396802,airplane,The picture shows an airplane in the sky.
2410353,airplane,An airplane is visible in the sky.
2384453,airplane,The picture shows an airplane in the sky.
2408176,airplane,The image shows an airplane in the sky.
2413846,airplane,There is an airplane visible in the image.
2407004,airplane,"An airplane is visible in the picture, flying in the sky."
2395470,airplane,The picture shows an airplane in the sky.
2399852,airplane,The picture shows an airplane in the sky.
2412153,airplane,An airplane is visible in the image.
2394632,airplane,There is an airplane visible in the image.
2388585,airplane,The picture shows an airplane in the sky.
2398036,airplane,"An airplane is visible in the picture, flying in the sky."
2395760,airplane,An airplane is visible in the sky.
2405476,airplane,The image shows an airplane flying in the sky.
2383354,airplane,An airplane is visible in the sky.
2410075,airplane,The image clearly shows an airplane in the sky.
2364985,airplane,The picture shows an airplane in the sky.
2406021,airplane,An airplane is visible in the sky.
2390278,airplane,"An airplane is visible in the sky, which is the main subject of the image."
2397248,airplane,The picture shows an airplane in the sky.
2403140,airplane,The picture shows an airplane flying in the sky.
2386082,airplane,"An airplane is visible in the image, flying in the sky."
2405326,airplane,An airplane is visible in the sky.
2408577,airplane,The picture shows an airplane in the sky.
2414366,airplane,"An airplane is visible in the image, appearing to be in flight."
2402771,airplane,There is an airplane visible in the image.
2407178,airplane,The picture shows an airplane in the sky.
2400221,airplane,There is an airplane visible in the image.
2404706,airplane,An airplane is visible in the sky.
2399190,airplane,"An airplane is visible in the sky, which is the primary object in the image."
2404488,airplane,The picture shows an airplane in the sky.
2403607,airplane,An airplane is visible in the sky.
2405858,airplane,"An airplane is visible in the image, appearing to be in flight or on a runway."
2404986,airplane,The picture shows an airplane in the sky.
2388580,airplane,The picture shows an airplane flying in the sky.
2383566,airplane,The picture shows an airplane in the sky.
2387276,airplane,There is an airplane visible in the image.
2415278,airplane,The picture shows an airplane in the sky.
2410967,airplane,The picture shows an airplane in the sky.
2405603,airplane,An airplane is visible in the picture.
2388945,airplane,The picture shows an airplane flying in the sky.
2414341,airplane,The image shows an airplane in the sky.
2412184,airplane,The picture shows an airplane flying in the sky.
2412739,airplane,"An airplane is visible in the sky, which is the most prominent object in the image."
2402262,airplane,There is an airplane visible in the image.
2366509,airplane,"An airplane is visible in the image, flying in the sky."
2415258,airplane,The picture shows an airplane flying in the sky.
2399560,airplane,The picture shows an airplane in the sky.
2376676,airplane,The picture shows an airplane in the sky.
2375831,airplane,The image shows an airplane flying in the sky.
2393561,airplane,There is an airplane visible in the picture.
2384355,airplane,An airplane is visible in the image.
2402248,airplane,"An airplane is visible in the image, likely in flight or on a runway."
2408180,airplane,The picture shows an airplane in the sky.
2394374,airplane,"An airplane is visible in the picture, flying in the sky."
2375924,airplane,The picture shows an airplane in the sky.
2407712,airplane,The image shows an airplane in the sky.
2410242,airplane,An airplane is visible in the sky.
2408547,airplane,The picture shows an airplane in the sky.
2391606,airplane,The picture shows an airplane in the sky.
2365048,airplane,An airplane is visible in the sky.
2405069,airplane,An airplane is visible in the sky.
2387174,airplane,There is an airplane visible in the picture.
2405345,airplane,"An airplane is visible in the image, flying in the sky."
2412663,airplane,The image clearly shows an airplane in the sky.
2366197,airplane,The picture shows an airplane in the sky.
2388083,airplane,An airplane is visible in the sky.
2406916,airplane,An airplane is visible in the sky.
2392236,airplane,The picture shows an airplane flying in the sky.
2404627,airplane,An airplane is visible in the sky.
2407407,airplane,The image shows an airplane in the sky.
2408052,airplane,"An airplane is visible in the image, flying in the sky."
2407096,airplane,The picture shows an airplane in the sky.
2387540,airplane,"An airplane is visible in the image, appearing to be in flight or on a runway."
2388019,airplane,"An airplane is visible in the picture, appearing to be in flight."
2384775,airplane,The picture shows an airplane in the sky.
2412424,airplane,The picture shows an airplane flying in the sky.
2407516,airplane,The picture shows an airplane flying in the sky.
2402767,airplane,An airplane is visible in the sky.
2398188,airplane,The picture shows an airplane in the sky.
2408594,airplane,"An airplane is visible in the image, appearing to be in flight or on a runway."
2405879,airplane,An airplane is visible in the image.
2403746,airplane,The picture shows an airplane flying in the sky.
2404595,airplane,The picture shows an airplane in the sky.
2401063,airplane,The image shows an airplane in the sky.
2366026,airplane,The image shows an airplane flying in the sky.
2407488,airplane,The picture shows an airplane in the sky.
2409708,airplane,The picture shows an airplane in the sky.
2385928,airplane,An airplane is visible in the sky.
2397308,airplane,The picture shows an airplane flying in the sky.
2405031,airplane,There is an airplane visible in the picture.
2408507,airplane,The picture shows an airplane flying in the sky.
2377249,airplane,The picture shows an airplane in the sky.
2377361,airplane,The image shows an airplane in the sky.
2395448,airplane,The picture shows an airplane in the sky.
2398575,airplane,The picture shows an airplane flying in the sky.
2412080,airplane,The picture shows an airplane in the sky.
2406569,airplane,The picture clearly shows an airplane in the sky.
2388875,airplane,An airplane is visible in the sky.
2413183,airplane,The image shows an airplane in the sky.
2412298,airplane,There is an airplane visible in the image.
2382395,airplane,The picture shows an airplane flying in the sky.
2376156,airplane,An airplane is visible in the sky.
2404992,airplane,The picture shows an airplane in the sky.
2404143,airplane,There is an airplane visible in the image.
2411845,airplane,"An airplane is visible in the image, appearing to be in flight."
2402579,airplane,The picture shows an airplane in the sky.
2402765,airplane,An airplane is visible in the image.
2412188,airplane,The picture shows an airplane flying in the sky.
2409065,airplane,An airplane is visible in the sky.
2411030,airplane,The picture shows an airplane in the sky.
2410456,airplane,The image shows an airplane in the sky.
2402817,airplane,"An airplane is visible in the picture, flying in the sky."
2404057,airplane,There is an airplane visible in the image.
2366145,airplane,"An airplane is visible in the image, appearing to be in flight."
2409008,airplane,The picture shows an airplane in the sky.
2408489,airplane,The picture shows an airplane in the sky.
2410938,airplane,An airplane is visible in the image.
2393924,airplane,The image shows an airplane flying in the sky.
2395297,airplane,"An airplane is visible in the image, flying in the sky."
2398199,airplane,The picture shows an airplane in the sky.
2388024,airplane,The picture shows an airplane flying in the sky.
2382737,airplane,The picture shows an airplane in the sky.
2403635,airplane,An airplane is visible in the image.
2407831,airplane,"An airplane is visible in the image, appearing to be in flight or parked at an airport."
2375169,airplane,The picture shows an airplane flying in the sky.
2415122,airplane,An airplane is visible in the image.
2406062,airplane,The picture shows an airplane in the sky.
2401498,airplane,The picture shows an airplane flying in the sky.
2406812,airplane,The picture shows an airplane in the sky.
2401506,airplane,An airplane is visible in the sky.
2394894,airplane,"An airplane is visible in the image, flying in the sky."
2364297,airplane,"An airplane is visible in the image, appearing to be in flight."
2410090,airplane,"An airplane is visible in the image, appearing to be in flight."
2407260,airplane,An airplane is visible in the picture.
2389394,airplane,"An airplane is visible in the image, flying in the sky."
2376845,airplane,"An airplane is visible in the image, flying in the sky."
2376814,airplane,"An airplane is visible in the image, likely in flight or on a runway."
2398198,airplane,The image shows an airplane in the sky.
2398318,airplane,"An airplane is visible in the picture, flying in the sky."
2395173,airplane,The picture shows an airplane in the sky.
2390880,airplane,The picture shows an airplane flying in the sky.
2400462,airplane,The picture shows an airplane flying in the sky.
2414700,airplane,"An airplane is visible in the image, appearing to be flying in the sky."
2406380,airplane,The picture shows an airplane in the sky.
2403410,airplane,"An airplane is visible in the picture, flying in the sky."
2409851,airplane,The picture shows an airplane in the sky.
2365474,airplane,"An airplane is visible in the image, appearing to be in flight or on a runway."
2413591,airplane,"An airplane is visible in the image, flying in the sky."
2408164,airplane,An airplane is visible in the sky.
2378224,airplane,The picture shows an airplane in the sky.
2366397,airplane,"An airplane is visible in the image, flying in the sky."
2365310,airplane,The picture shows an airplane in the sky.
2411748,airplane,The image shows an airplane in the sky.
2412207,airplane,There is an airplane visible in the image.
2405857,airplane,The image shows an airplane in the sky.
2391829,airplane,The picture shows an airplane in the sky.
2396304,airplane,The image clearly shows an airplane in the sky.
2387237,airplane,The picture shows an airplane in the sky.
2389947,airplane,The image shows an airplane in the sky.
2383868,airplane,An airplane is visible in the picture.
2397723,airplane,"An airplane is visible in the picture, flying in the sky."
2410947,airplane,"An airplane is visible in the image, flying in the sky."
2392314,airplane,The picture shows an airplane in the sky.
2412839,airplane,The picture shows an airplane in the sky.
2408130,airplane,The picture shows an airplane in the sky.
2412221,airplane,"An airplane is visible in the image, likely in flight or on a runway."
2414976,airplane,An airplane is visible in the image.
2407715,airplane,The picture shows an airplane in the sky.
2410181,airplane,An airplane is visible in the image.
2413562,airplane,"An airplane is visible in the image, flying in the sky."
2406425,airplane,The picture shows an airplane flying in the sky.
2366606,airplane,An airplane is visible in the sky.
2410791,airplane,The picture shows an airplane in the sky.
2409608,airplane,An airplane is visible in the sky.
2401306,airplane,There is an airplane visible in the image.
2404800,airplane,An airplane is visible in the sky.
2408880,airplane,An airplane is visible in the sky.
2395015,airplane,"An airplane is visible in the image, likely in flight or on a runway."
2407514,airplane,An airplane is visible in the image.
2410932,airplane,The image shows an airplane flying in the sky.
2365453,airplane,The picture shows an airplane in the sky.
2412268,airplane,An airplane is visible in the sky.
2414145,airplane,"An airplane is visible in the image, flying in the sky."
2388963,airplane,There is an airplane visible in the image.
2409548,airplane,The picture shows an airplane in the sky.
2386619,airplane,The picture shows an airplane in the sky.
2376275,airplane,An airplane is visible in the sky.
2401041,airplane,"An airplane is visible in the image, flying in the sky."
2390188,airplane,The picture shows an airplane in the sky.
2405401,airplane,The picture shows an airplane in the sky.
2408854,airplane,"An airplane is visible in the image, flying in the sky."
2394467,airplane,An airplane is visible in the sky.
2412091,airplane,The picture shows an airplane in the sky.
2402777,airplane,"An airplane is visible in the image, flying in the sky."
2366628,airplane,The picture shows an airplane in the sky.
2409701,airplane,"An airplane is visible in the image, flying in the sky."
2403175,airplane,"An airplane is visible in the image, flying in the sky."
2408741,airplane,The picture shows an airplane in the sky.
2372705,airplane,An airplane is visible in the picture.
2402931,airplane,An airplane is visible in the image.
2393030,airplane,An airplane is visible in the sky.
2382582,airplane,An airplane is visible in the sky.
2414202,airplane,The picture shows an airplane in the sky.
2403837,airplane,"An airplane is visible in the image, appearing to be in flight or on a runway."
2397019,airplane,The picture shows an airplane in the sky.
2397515,airplane,An airplane is visible in the sky.
2407205,airplane,An airplane is visible in the sky.
2414422,airplane,"An airplane is visible in the image, appearing to be in flight or on a runway."
2376933,airplane,The picture shows an airplane flying in the sky.
2414642,airplane,"An airplane is visible in the image, flying in the sky."
2409989,airplane,The picture shows an airplane in the sky.
2415012,airplane,An airplane is visible in the sky.
2408930,airplane,An airplane is visible in the sky.
2393167,airplane,The image shows an airplane in the sky.
2413796,airplane,The image shows an airplane in the sky.
2382947,airplane,The picture shows an airplane flying in the sky.
2409055,airplane,An airplane is visible in the sky.
2402707,airplane,The picture shows an airplane flying in the sky.
2401279,airplane,The image shows an airplane in the sky.
2397020,airplane,An airplane is visible in the sky.
2403479,airplane,An airplane is visible in the sky.
2365321,airplane,An airplane is visible in the sky.
2394386,airplane,The picture shows an airplane in the sky.
2388538,airplane,"An airplane is visible in the image, flying in the sky."
2394111,airplane,An airplane is visible in the sky.
2377520,airplane,The picture shows an airplane in the sky.
2411205,airplane,The picture shows an airplane in the sky.
2408226,airplane,The picture shows an airplane in the sky.
2407294,airplane,The picture shows an airplane in the sky.
2398210,airplane,The picture shows an airplane in the sky.
2413775,airplane,The image shows an airplane flying in the sky.
2409537,airplane,The picture shows an airplane flying in the sky.
2406956,airplane,The picture shows an airplane in the sky.
2404511,airplane,The picture shows an airplane in the sky.
2386695,airplane,The picture shows an airplane in the sky.
2392278,airplane,The picture shows an airplane in the sky.
2388453,airplane,There is an airplane visible in the image.
2409578,airplane,The image shows an airplane flying in the sky.
2385897,airplane,The picture shows an airplane in the sky.
2371945,airplane,The picture shows an airplane in the sky.
2387763,airplane,The picture shows an airplane in the sky.
2397259,airplane,The picture shows an airplane flying in the sky.
2364228,airplane,The picture shows an airplane in the sky.
2395342,airplane,The image shows an airplane in the sky.
2394657,airplane,The picture shows an airplane in the sky.
2403517,airplane,The image shows an airplane in the sky.
2395499,airplane,The picture shows an airplane flying in the sky.
2406260,airplane,An airplane is visible in the sky.
2406982,airplane,There is an airplane visible in the image.
2383951,airplane,An airplane is visible in the sky.
2376742,airplane,The picture shows an airplane in the sky.
2372822,airplane,The picture shows an airplane in the sky.
2414490,airplane,The picture shows an airplane in the sky.
2396558,airplane,The image shows an airplane in the sky.
2413166,airplane,The picture shows an airplane in the sky.
2407101,airplane,The picture shows an airplane in the sky.
2386234,airplane,The picture shows an airplane in the sky.
2399661,airplane,There is an airplane visible in the image.
2388064,airplane,The image shows an airplane flying in the sky.
2404820,airplane,The picture shows an airplane in the sky.
2365382,airplane,The picture shows an airplane in the sky.
2386368,airplane,The picture shows an airplane in the sky.
2410969,airplane,The picture shows an airplane in the sky.
2409551,airplane,"An airplane is visible in the sky, suggesting air travel or aviation."
2406468,airplane,The picture shows an airplane in the sky.
2380425,airplane,"An airplane is visible in the image, flying in the sky."
2388995,airplane,An airplane is visible in the sky.
2374846,airplane,The picture shows an airplane in the sky.
2388782,airplane,An airplane is visible in the image.
2401268,airplane,The picture shows an airplane in the sky.
2410850,airplane,"An airplane is visible in the picture, flying in the sky."
2398408,airplane,The picture shows an airplane in the sky.
2366582,airplane,An airplane is visible in the sky.
2413651,airplane,The image shows an airplane in the sky.
2408357,airplane,"An airplane is visible in the image, flying in the sky."
2382501,airplane,An airplane is visible in the sky.
2388228,airplane,The picture shows an airplane flying in the sky.
2396778,airplane,The picture shows an airplane in the sky.
2414217,airplane,There is an airplane visible in the picture.
2365749,airplane,An airplane is visible in the sky.
2407453,airplane,An airplane is visible in the sky.
2413412,airplane,The picture shows an airplane in the sky.
2365921,airplane,An airplane is visible in the sky.
2399524,airplane,The picture shows an airplane in the sky.
2376350,airplane,The picture shows an airplane in the sky.
2396427,airplane,The picture shows an airplane in the sky.
2396346,airplane,There is an airplane visible in the image.
2403059,airplane,An airplane is visible in the image.
2405742,airplane,The image shows an airplane in the sky.
2393156,airplane,The picture shows an airplane flying in the sky.
2375890,airplane,"An airplane is visible in the picture, flying in the sky."
2378270,airplane,An airplane is visible in the image.
2400898,airplane,"An airplane is visible in the image, flying in the sky."
2390790,airplane,The picture shows an airplane in the sky.
2404951,airplane,The image clearly shows an airplane in the sky.
2414807,airplane,The picture shows an airplane flying in the sky.
2387770,airplane,The picture shows an airplane in the sky.
2400166,airplane,The picture shows an airplane in the sky.
2403313,airplane,The picture shows an airplane flying in the sky.
2389841,airplane,There is an airplane visible in the picture.
2391837,airplane,The picture shows an airplane in the sky.
2376382,airplane,The picture shows an airplane flying in the sky.
2390933,airplane,An airplane is visible in the sky.
2398055,airplane,The image shows an airplane in the sky.
2405782,airplane,The picture shows an airplane in the sky.
2388982,airplane,The picture shows an airplane flying in the sky.
2366435,airplane,An airplane is visible in the image.
2405403,airplane,An airplane is visible in the sky.
2408601,airplane,The picture shows an airplane in the sky.
2407470,airplane,An airplane is visible in the sky.
2408397,airplane,The picture shows an airplane in the sky.
2396713,airplane,An airplane is visible in the sky.
2378637,airplane,The picture shows an airplane in the sky.
2395934,airplane,The picture shows an airplane flying in the sky.
2384201,airplane,The image shows an airplane in the sky.
2383925,airplane,An airplane is visible in the sky.
2409233,airplane,The picture shows an airplane flying in the sky.
2375930,airplane,"An airplane is visible in the image, likely in flight or on a runway."
2414137,airplane,The picture shows an airplane flying in the sky.
2408598,airplane,There is an airplane visible in the image.
2405569,airplane,The picture shows an airplane in the sky.
2409780,airplane,The picture shows an airplane flying in the sky.
2409373,airplane,An airplane is visible in the sky.
2406725,airplane,The picture shows an airplane in the sky.
2402941,airplane,The image shows an airplane in the sky.
2393217,airplane,"An airplane is visible in the image, flying in the sky."
2413059,airplane,The picture shows an airplane flying in the sky.
2392896,airplane,The picture shows an airplane flying in the sky.
2407642,airplane,The picture shows an airplane flying in the sky.
2408637,airplane,The picture shows an airplane in the sky.
2391030,airplane,There is an airplane visible in the image.
2414584,airplane,An airplane is visible in the sky.
2403848,airplane,The image shows an airplane in the sky.
2396563,airplane,The picture shows an airplane in the sky.
2364703,airplane,"An airplane is visible in the image, appearing to be in flight."
2405314,airplane,There is an airplane visible in the image.
2412122,airplane,An airplane is visible in the sky.
2364196,airplane,The picture shows an airplane in the sky.
2387160,airplane,The image shows an airplane flying in the sky.
2390716,airplane,An airplane is visible in the sky.
2388189,airplane,The picture shows an airplane in the sky.
2410172,airplane,An airplane is visible in the image.
2404994,airplane,The image shows an airplane in the sky.
2395069,airplane,"An airplane is visible in the sky, which is the main subject of the picture."
2409821,airplane,The picture shows an airplane in the sky.
2396725,airplane,An airplane is visible in the sky.
2414437,airplane,The picture shows an airplane flying in the sky.
2389251,airplane,The picture shows an airplane in the sky.
2394884,airplane,The picture shows an airplane in the sky.
2375578,airplane,The image shows an airplane in the sky.
2372339,airplane,"An airplane is visible in the image, flying in the sky."
2413637,airplane,"An airplane is visible in the image, flying in the sky."
2401900,airplane,The picture shows an airplane flying in the sky.
2403862,airplane,An airplane is visible in the sky.
2388545,airplane,The picture shows an airplane in the sky.
2411994,airplane,The picture shows an airplane in the sky.
2395799,airplane,The picture shows an airplane in the sky.
2409424,airplane,The image shows an airplane in the sky.
2399085,airplane,The image clearly shows an airplane in the sky.
2412657,airplane,"An airplane is visible in the image, appearing to be flying in the sky."
2393813,airplane,The image shows an airplane in the sky.
2397236,airplane,The image shows a white airplane flying in the sky.
2383514,airplane,There is an airplane visible in the picture.
2408615,airplane,The picture shows an airplane in the sky.
2406495,airplane,The image shows a plane flying in the sky.
2375632,airplane,An airplane is visible in the image.
2408695,airplane,The picture shows an airplane in the sky.
2390397,airplane,The picture shows a plane flying in the sky.
2408210,airplane,The picture shows an airplane in the sky.
2400398,airplane,An airplane is visible in the sky.
2409702,airplane,The image shows an airplane flying in the sky.
2364952,airplane,The picture shows an airplane in the sky.
2400659,airplane,The image shows an airplane in the sky.
2403844,airplane,There is an airplane visible in the image.
2391066,airplane,The picture shows an airplane flying in the sky.
2402588,airplane,An airplane is visible in the image.
2398173,airplane,There is an airplane visible in the image.
2414566,airplane,The picture shows an airplane in the sky.
2398307,airplane,"An airplane is visible in the image, flying in the sky."
2374808,airplane,An airplane is visible in the sky.
2402416,airplane,The picture shows an airplane in the sky.
2374343,airplane,An airplane is visible in the sky.
2388974,airplane,The picture shows an airplane flying in the sky.
2414729,airplane,The picture shows an airplane in the sky.
2411213,airplane,An airplane is visible in the sky.
2389916,airplane,The picture shows an airplane flying in the sky.
2409726,airplane,"An airplane is visible in the image, flying in the sky."
2399570,airplane,The picture shows an airplane in the sky.
2392728,airplane,The picture shows an airplane in the sky.
2372152,airplane,An airplane is visible in the sky.
2412141,airplane,The picture shows an airplane in the sky.
2365693,airplane,The picture shows an airplane flying in the sky.
2400279,airplane,The picture shows an airplane in the sky.
2401661,airplane,The picture shows an airplane in the sky.
2386993,airplane,The picture shows an airplane flying in the sky.
2393350,airplane,The picture shows an airplane in the sky.
2390004,airplane,The picture shows an airplane in the sky.
2387935,airplane,The picture shows an airplane flying in the sky.
2402814,airplane,An airplane is visible in the sky.
2401738,airplane,The picture shows an airplane in the sky.
2400357,airplane,The picture shows an airplane in the sky.
2412685,airplane,"An airplane is visible in the picture, flying in the sky."
2408249,airplane,An airplane is visible in the sky.
2408855,airplane,An airplane is visible in the image.
2382336,airplane,The picture shows an airplane flying in the sky.
2394147,airplane,"An airplane is visible in the image, flying in the sky."
2387182,airplane,The picture shows an airplane flying in the sky.
2410635,airplane,There is an airplane visible in the image.
2411775,airplane,The picture shows an airplane in the sky.
2399129,airplane,The picture shows an airplane flying in the sky.
2388371,airplane,The picture shows an airplane in the sky.
2414685,airplane,The picture shows an airplane flying in the sky.
2377333,airplane,An airplane is visible in the sky.
2375333,airplane,The picture shows an airplane in the sky.
2410596,airplane,The picture shows an airplane in the sky.
2388721,airplane,An airplane is visible in the picture.
2405028,airplane,The picture shows an airplane in the sky.
2412390,airplane,The picture shows an airplane in the sky.
2406783,airplane,There is an airplane visible in the picture.
2414549,airplane,The picture shows an airplane flying in the sky.
2377575,airplane,"An airplane is visible in the image, flying in the sky."
2403358,airplane,The picture shows an airplane flying in the sky.
2378113,airplane,The picture shows an airplane flying in the sky.
2411703,airplane,The picture shows an airplane in the sky.
2372379,airplane,The image shows an airplane in the sky.
2396803,airplane,The picture shows an airplane flying in the sky.
2411357,airplane,The picture shows an airplane in the sky.
2401408,airplane,The picture shows an airplane in the sky.
2400057,airplane,"An airplane is visible in the image, flying in the sky."
2371954,airplane,An airplane is visible in the sky.
2403312,airplane,The picture shows an airplane in the sky.
2399291,airplane,The picture shows an airplane in the sky.
2391472,airplane,"An airplane is visible in the image, appearing to be in flight or on a runway."
2399090,airplane,The picture shows an airplane in the sky.
2404124,airplane,The picture shows an airplane in the sky.
2412234,airplane,The picture shows an airplane in the sky.
2406675,airplane,The picture shows an airplane in the sky.
2403835,airplane,The picture shows an airplane flying in the sky.
2410948,airplane,An airplane is visible in the sky.
2415014,airplane,The picture shows an airplane in the sky.
2390830,airplane,The picture shows an airplane in the sky.
2397227,airplane,An airplane is visible in the sky.
2394515,airplane,The picture shows an airplane in the sky.
2394132,airplane,An airplane is visible in the image.
2366233,airplane,The picture shows an airplane in the sky.
2390303,airplane,An airplane is visible in the picture.
2387289,airplane,The image shows an airplane flying in the sky.
2376576,airplane,The image shows an airplane in the sky.
2387991,airplane,The picture shows an airplane in the sky.
2388175,airplane,The image shows an airplane flying in the sky.
2393557,airplane,"An airplane is visible in the image, appearing to be in flight or on a runway."
2393564,airplane,The picture shows an airplane in the sky.
2407025,airplane,The picture shows an airplane in the sky.
2396611,airplane,The picture shows an airplane in the sky.
2397429,airplane,The picture shows an airplane in the sky.
2394906,airplane,The picture shows an airplane in the sky.
2409318,airplane,The picture clearly shows an airplane in the sky.
2395059,airplane,There is an airplane visible in the image.
2401997,airplane,The picture shows an airplane in the sky.
2408772,airplane,"An airplane is visible in the image, appearing to be in flight."
2413119,airplane,The picture shows an airplane in the sky.
2394042,airplane,There is an airplane visible in the image.
2405429,airplane,The picture shows an airplane in the sky.
2414796,airplane,"An airplane is visible in the image, appearing to be in flight."
2412107,airplane,"An airplane is visible in the image, likely in flight or on a runway."
2395472,airplane,The picture shows an airplane flying in the sky.
2376759,airplane,The picture shows an airplane in the sky.
2378651,airplane,The image shows a plane flying in the sky.
2388509,airplane,An airplane is visible in the sky.
2410817,airplane,The image shows a plane flying in the sky.
2400220,airplane,The picture shows an airplane in the sky.
2406895,airplane,An airplane is visible in the sky.
2400070,airplane,"An airplane is visible in the image, appearing to be in flight."
2408129,airplane,An airplane is visible in the sky.
2392842,airplane,There is an airplane visible in the image.
2410313,airplane,The picture shows an airplane in the sky.
2396808,airplane,"An airplane is visible in the image, flying in the sky."
2385887,airplane,The picture shows an airplane in the sky.
2385490,airplane,An airplane is visible in the sky.
2384503,airplane,An airplane is visible in the sky.
2405871,airplane,The picture shows an airplane in the sky.
2364138,airplane,The picture shows an airplane flying in the sky.
2400626,airplane,The picture shows an airplane in the sky.
2413371,airplane,The picture shows an airplane in the sky.
2387524,airplane,"An airplane is visible in the image, flying in the sky."
2397025,airplane,An airplane is visible in the sky.
2398803,airplane,The picture shows an airplane in the sky.
2401819,airplane,There is an airplane visible in the image.
2405190,airplane,The picture shows an airplane in the sky.
2402468,airplane,An airplane is visible in the image.
2377285,airplane,"An airplane is visible in the image, flying in the sky."
2372208,airplane,The picture shows an airplane flying in the sky.
2412916,airplane,The picture shows an airplane in the sky.
2389417,airplane,There is an airplane visible in the image.
2408030,airplane,There is an airplane visible in the image.
2410889,airplane,There is an airplane visible in the picture.
2395195,airplane,The picture shows an airplane in the sky.
2408473,airplane,The picture shows an airplane in the sky.
2413836,airplane,The picture shows an airplane in the sky.
2407698,airplane,The image shows an airplane flying in the sky.
2392644,airplane,There is an airplane visible in the image.
2409020,airplane,An airplane is visible in the image.
2409192,airplane,"An airplane is visible in the image, likely in flight or on a runway."
2395700,airplane,The picture shows an airplane in the sky.
2376681,airplane,The image shows a plane flying in the sky.
2410059,airplane,The picture shows an airplane in the sky.
2392887,airplane,The picture shows an airplane in the sky.
2404232,airplane,The picture shows an airplane in the sky.
2394605,airplane,The picture shows an airplane in the sky.
2391714,airplane,The picture shows an airplane in the sky.
2410557,airplane,The picture shows an airplane flying in the sky.
2370459,airplane,The picture shows an airplane flying in the sky.
2392399,airplane,The picture shows an airplane in the sky.
2393857,airplane,The picture shows an airplane in the sky.
2413909,airplane,The picture shows an airplane in the sky.
2408121,airplane,The picture shows an airplane in the sky.
2409458,airplane,"An airplane is visible in the image, flying in the sky."
2406560,airplane,"An airplane is visible in the picture, flying in the sky."
2405855,airplane,An airplane is visible in the sky.
2390152,airplane,The picture shows an airplane in the sky.
2410607,airplane,The picture shows an airplane in the sky.
2386796,airplane,The picture shows an airplane in the sky.
2407951,airplane,The picture shows an airplane in the sky.
2397745,airplane,The picture shows an airplane in the sky.
